date,City,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,acq_date,fire_count_all_india,z_score_pm25,is_anomaly_pm25,iforest_score,iforest_label
2024-04-15,Delhi,323.4,303.5,179.8,53.3,68.4,36.7,6.71,61.1,172.5,16.74,19.93,1.98,262.9,Moderate,2024-04-15,5503.0,0.49693439257801314,False,0.019874720718730088,True
2024-04-16,Delhi,355.1,210.5,168.5,78.2,198.2,23.7,4.66,78.9,192.5,16.86,7.31,0.56,470.6,Poor,2024-04-16,5241.0,0.7203972200159897,False,0.050862807163562396,True
2024-04-17,Delhi,408.6,36.8,83.2,3.4,21.2,44.5,1.91,3.7,139.6,12.08,20.23,8.72,358.3,Satisfactory,2024-04-17,4627.0,1.0975347994460127,False,0.07457891486641144,True
2024-04-18,Delhi,385.1,182.5,115.1,37.0,207.6,16.5,4.62,2.9,176.0,14.49,28.32,4.15,65.6,Very Poor,2024-04-18,6178.0,0.9318762365188064,False,0.06604946246040999,True
2024-04-19,Delhi,311.2,14.3,51.7,122.7,179.5,34.3,1.06,24.5,161.7,11.15,24.93,2.48,125.9,Very Poor,2024-04-19,7296.0,0.4109329258668678,False,0.056947813386159396,True
2024-04-20,Delhi,336.4,453.3,42.4,58.9,187.8,15.2,6.9,25.9,160.6,1.88,28.31,1.54,9.1,Severe,2024-04-20,7184.0,0.5885752997292336,False,0.05440809892720133,True
2024-04-21,Delhi,205.3,381.9,90.0,12.5,91.6,13.1,2.48,98.0,156.1,17.42,1.76,2.18,15.9,Good,2024-04-21,3842.0,-0.3355880023880748,False,0.05170895045581625,True
2024-04-22,Delhi,52.7,520.1,123.5,91.4,202.0,47.1,5.25,74.9,109.6,0.79,7.85,8.98,41.2,Severe,2024-04-22,2872.0,-1.4113112663324021,False,0.004944032892419625,True
2024-04-23,Delhi,251.7,459.5,147.8,47.1,106.4,32.9,6.01,19.0,22.8,6.98,8.04,0.58,151.0,Very Poor,2024-04-23,4309.0,-0.00850045686371854,False,0.02406245403224605,True
2024-04-24,Delhi,58.3,264.6,108.8,69.8,49.9,14.0,9.02,26.3,18.1,12.5,20.68,3.58,353.0,Severe,2024-04-24,3772.0,-1.3718351832518763,False,0.026177241439309218,True
2024-04-25,Delhi,439.2,413.8,7.9,91.3,7.6,49.8,0.65,58.9,66.3,19.49,27.47,3.92,320.3,Very Poor,2024-04-25,6886.0,1.3132433962788854,False,0.0568301395025852,True
2024-04-26,Delhi,208.0,171.2,48.4,103.9,95.5,4.0,2.64,9.5,38.1,3.22,7.74,2.14,308.5,Poor,2024-04-26,4447.0,-0.31655489090282135,False,0.030398479504964326,True
2024-04-27,Delhi,325.0,52.7,127.1,3.7,46.1,26.6,8.99,1.6,104.6,1.17,7.66,0.89,84.2,Moderate,2024-04-27,3344.0,0.5082132734581635,False,0.06074504651938861,True
2024-04-28,Delhi,433.4,371.7,119.5,143.4,39.2,50.0,3.72,6.3,183.8,9.37,22.33,2.67,344.4,Moderate,2024-04-28,4636.0,1.2723574530883408,False,0.04417208286883456,True
2024-04-29,Delhi,459.6,150.1,3.2,113.0,94.7,5.2,5.14,93.0,132.2,2.45,16.53,7.53,483.2,Very Poor,2024-04-29,4843.0,1.4570491275008008,False,0.06279174654713893,True
2024-04-30,Delhi,347.4,581.7,8.1,129.6,14.2,45.3,4.35,99.0,91.3,4.49,23.64,8.4,178.7,Moderate,2024-04-30,6843.0,0.6661176057802665,False,0.07021450723978684,True
2024-05-01,Delhi,212.3,407.9,11.5,100.6,164.1,32.3,1.12,77.2,9.4,9.87,15.65,0.65,3.3,Satisfactory,2024-05-01,7798.0,-0.2862428985374176,False,0.07513044863360041,True
2024-05-02,Delhi,141.2,358.4,46.4,55.6,60.0,49.4,9.28,75.1,0.1,9.04,14.79,4.7,201.2,Satisfactory,2024-05-02,6694.0,-0.7874481676490931,False,0.05830569584199852,True
2024-05-03,Delhi,1.3,214.3,12.8,67.6,148.4,48.8,3.57,79.4,106.0,4.22,13.71,3.15,168.0,Good,2024-05-03,4402.0,-1.773645314607228,False,0.04387459915216807,True
2024-05-04,Delhi,406.8,230.4,99.0,126.1,11.9,2.1,0.53,79.5,105.5,10.55,8.43,1.17,328.8,Good,2024-05-04,4893.0,1.0848460584558437,False,0.035390108538098985,True
2024-05-05,Delhi,471.3,149.5,32.6,145.4,52.8,48.2,3.84,34.4,0.2,10.11,15.86,6.4,169.3,Very Poor,2024-05-05,6038.0,1.5395259439368993,False,0.08336998584647493,True
2024-05-06,Delhi,201.1,165.8,25.5,144.0,134.7,8.8,9.19,9.1,147.3,18.91,20.88,1.81,374.6,Satisfactory,2024-05-06,3916.0,-0.36519506469846924,False,0.03749543798902755,True
2024-05-07,Delhi,320.2,229.1,58.1,12.5,91.3,41.9,7.96,77.3,155.3,12.86,27.46,7.52,420.4,Good,2024-05-07,3436.0,0.47437663081771275,False,0.018904373195157698,True
2024-05-08,Delhi,184.1,493.8,105.4,84.4,55.0,4.1,8.41,20.1,95.1,16.04,21.23,2.42,415.9,Very Poor,2024-05-08,3045.0,-0.4850331740500653,False,0.002745015673516815,True
2024-05-09,Delhi,290.6,170.0,78.3,131.4,116.7,35.4,8.69,87.0,180.8,0.04,14.34,9.95,274.8,Good,2024-05-09,2469.0,0.26571733453493396,False,0.005631898310738737,True
2024-05-10,Delhi,408.0,102.7,36.3,57.8,49.0,18.6,6.93,43.3,127.9,1.07,25.42,0.01,62.5,Satisfactory,2024-05-10,3256.0,1.0933052191159562,False,0.010331396313443264,True
2024-05-11,Delhi,239.2,550.7,157.0,40.2,180.1,26.3,4.94,57.5,14.0,15.85,28.33,5.64,493.8,Moderate,2024-05-11,1578.0,-0.09661671373989214,False,-0.005547603600229101,False
2024-05-12,Delhi,452.8,425.2,117.3,21.3,119.7,21.5,7.85,62.7,190.4,4.95,19.51,0.57,334.7,Poor,2024-05-12,2365.0,1.4091138837601624,False,0.011611533562767784,True
2024-05-13,Delhi,85.4,488.0,36.8,2.6,0.6,1.5,3.65,44.3,68.2,13.1,27.84,3.21,238.0,Good,2024-05-13,4735.0,-1.180799138344332,False,0.045398740679234995,True
2024-05-14,Delhi,99.7,496.3,155.7,2.1,85.3,6.6,5.03,45.3,35.5,16.37,26.52,9.76,43.6,Poor,2024-05-14,3905.0,-1.0799941404779894,False,0.04600307480536159,True
2024-05-15,Delhi,131.9,541.1,19.1,101.3,177.7,33.0,8.17,85.3,189.4,5.18,14.04,8.14,103.7,Good,2024-05-15,3210.0,-0.8530066627649662,False,0.031600747605152635,True
2024-05-16,Delhi,340.7,4.0,176.1,49.8,196.8,4.2,2.96,15.5,47.8,15.89,20.86,8.99,415.5,Poor,2024-05-16,2794.0,0.6188872920946374,False,0.027852156222580637,True
2024-05-17,Delhi,423.2,597.0,0.1,7.1,184.8,2.3,3.76,24.0,122.0,12.35,6.45,7.99,227.1,Poor,2024-05-17,2269.0,1.200454587477383,False,0.014846767259500071,True
2024-05-18,Delhi,113.6,78.5,7.8,77.9,160.8,38.9,7.23,43.0,156.0,15.58,26.87,8.45,254.9,Very Poor,2024-05-18,3395.0,-0.9820088628316844,False,0.0035293922852575044,True
2024-05-19,Delhi,327.5,62.5,124.8,67.7,54.1,33.3,6.51,21.8,6.9,3.79,12.67,9.96,132.0,Severe,2024-05-19,1962.0,0.5258365248333983,False,-0.003965844193111745,False
2024-05-20,Delhi,179.1,20.6,104.0,30.4,111.7,6.4,3.03,17.1,132.6,10.52,10.85,0.85,375.2,Poor,2024-05-20,1572.0,-0.5202796768005348,False,-0.012741020053984253,False
2024-05-21,Delhi,240.3,455.3,94.7,60.0,30.0,29.0,5.66,70.6,121.9,0.74,9.28,4.51,199.3,Poor,2024-05-21,1834.0,-0.0888624831347887,False,-0.0652793586411381,False
2024-05-22,Delhi,99.6,446.5,181.9,137.7,75.8,18.8,5.72,11.3,102.6,11.57,2.14,1.42,366.9,Very Poor,2024-05-22,1702.0,-1.0806990705329989,False,-0.01868226898071601,False
2024-05-23,Delhi,403.4,352.5,129.2,121.7,112.9,11.9,5.58,1.5,105.1,9.8,3.39,5.54,452.8,Satisfactory,2024-05-23,1369.0,1.0608784365855242,False,-0.026186837267225704,False
2024-05-24,Delhi,366.0,575.1,49.2,98.5,11.1,48.2,9.42,69.5,57.8,18.85,14.5,3.13,25.6,Very Poor,2024-05-24,1176.0,0.7972345960120129,False,-0.003427384150954338,False
2024-05-25,Delhi,47.8,44.5,125.5,92.3,179.8,46.3,0.54,57.5,197.2,12.76,23.06,4.57,415.5,Severe,2024-05-25,1164.0,-1.445852839027862,False,0.01081165273573148,True
2024-05-26,Delhi,258.3,277.3,161.3,69.4,107.2,35.2,2.5,49.8,136.9,1.6,14.19,2.3,341.8,Satisfactory,2024-05-26,1043.0,0.03802492676690128,False,-0.0928966682372559,False
2024-05-27,Delhi,492.3,409.3,17.4,66.0,238.8,17.8,7.37,61.1,120.8,0.54,11.67,0.69,252.6,Poor,2024-05-27,1035.0,1.687561255488871,False,-0.050266680932486985,False
2024-05-28,Delhi,186.1,318.1,120.2,6.7,74.6,39.3,9.28,28.7,134.9,16.27,20.2,6.01,43.6,Very Poor,2024-05-28,1800.0,-0.4709345729498775,False,0.0024207056412201,True
2024-05-29,Delhi,78.2,523.4,109.9,93.5,176.9,7.2,5.27,9.6,9.1,2.05,13.09,5.76,268.7,Satisfactory,2024-05-29,1661.0,-1.231554102305008,False,-0.010094229834565205,False
2024-05-30,Delhi,359.1,548.9,28.3,55.2,249.0,27.9,2.64,13.6,147.0,12.71,16.71,0.08,370.8,Good,,0.0,0.7485944222163652,False,-0.09207598828224545,False
2024-05-31,Delhi,76.8,43.4,117.3,111.7,99.5,5.7,3.7,98.5,164.0,8.36,4.93,0.66,58.6,Severe,,0.0,-1.2414231230751394,False,-0.05152154508598028,False
2024-06-01,Delhi,149.6,550.7,88.4,125.5,22.4,23.8,8.02,67.0,162.7,8.71,23.18,9.21,426.1,Poor,,0.0,-0.7282340430283044,False,-0.09123363963005182,False
2024-06-02,Delhi,427.5,315.4,54.9,90.4,164.8,3.1,5.26,59.9,120.6,4.19,5.35,3.74,485.1,Severe,,0.0,1.230766579842787,False,-0.12102192755996277,False
2024-06-03,Delhi,254.2,230.4,31.9,111.5,102.3,18.5,1.78,74.3,85.1,12.92,6.82,3.27,267.9,Moderate,,0.0,0.00912279451151618,False,-0.1348924983522814,False
2024-06-04,Delhi,361.8,158.9,113.8,105.5,165.6,8.7,1.71,6.3,196.4,9.23,11.48,2.79,189.2,Severe,2024-06-04,874.0,0.7676275337016186,False,-0.025689854663489164,False
2024-06-05,Delhi,25.6,598.6,166.4,113.8,151.1,20.3,9.4,28.3,11.2,1.31,13.33,2.3,326.7,Poor,2024-06-05,492.0,-1.6023473112399464,False,0.010940789044131871,True
2024-06-06,Delhi,97.0,403.7,170.0,99.0,133.2,40.6,2.23,74.5,81.8,8.93,13.73,9.02,275.3,Poor,2024-06-06,735.0,-1.099027251963243,False,-0.06515313946500323,False
2024-06-07,Delhi,294.9,341.4,188.2,103.3,58.3,8.6,8.18,37.9,70.2,2.73,22.25,2.79,165.4,Poor,2024-06-07,685.0,0.29602932690033734,False,-0.09221902047987246,False
2024-06-08,Delhi,346.0,551.8,172.3,10.6,144.3,21.6,1.54,71.2,191.4,3.22,15.57,1.7,289.6,Good,2024-06-08,638.0,0.6562485850101352,False,-0.016923082851007076,False
2024-06-09,Delhi,162.7,215.3,187.5,89.5,223.5,7.2,4.21,44.8,122.5,10.48,1.06,8.19,342.1,Poor,2024-06-09,938.0,-0.6358882058220745,False,-0.09534484438434543,False
2024-06-10,Delhi,301.9,257.6,73.3,10.5,13.8,26.8,6.84,44.5,44.4,7.67,8.44,4.81,478.7,Moderate,2024-06-10,808.0,0.34537443075099455,False,-0.037824934093508955,False
2024-06-11,Delhi,173.5,205.3,127.9,43.5,112.9,36.1,1.33,65.8,56.2,13.12,4.75,4.45,467.0,Moderate,2024-06-11,1294.0,-0.5597557598810605,False,-0.023633931945263975,False
2024-06-12,Delhi,192.8,52.0,159.4,103.3,69.4,12.3,9.88,9.4,188.2,15.47,7.17,4.81,137.4,Severe,2024-06-12,1221.0,-0.4237042592642484,False,0.005910696471326249,True
2024-06-13,Delhi,372.1,31.0,6.4,139.0,130.8,37.2,4.5,80.2,194.8,17.68,6.28,2.48,323.2,Good,2024-06-13,1171.0,0.8402353293675858,False,0.000923887958484304,True
2024-06-14,Delhi,392.3,47.4,109.6,63.1,8.6,9.5,9.56,4.8,142.7,3.89,23.11,7.88,295.5,Very Poor,2024-06-14,1025.0,0.9826312004794823,False,-0.012364027683574474,False
2024-06-15,Delhi,11.2,240.1,150.6,66.9,209.7,47.2,0.87,82.0,91.3,9.93,9.15,9.14,49.9,Moderate,2024-06-15,1126.0,-1.7038572391612985,False,-0.006801499188621052,False
2024-06-16,Delhi,129.5,33.0,2.8,54.9,162.6,38.8,1.76,36.6,199.6,8.5,10.91,2.99,55.1,Severe,2024-06-16,1185.0,-0.8699249840851916,False,-0.0039681434585533415,False
2024-06-17,Delhi,459.8,333.6,41.0,54.5,69.1,17.9,5.34,71.5,16.7,6.58,13.23,9.01,131.3,Poor,2024-06-17,917.0,1.4584589876108196,False,-0.04478688310418488,False
2024-06-18,Delhi,481.4,86.0,181.8,122.9,231.4,34.2,2.8,65.6,134.6,6.37,13.64,4.32,355.1,Very Poor,2024-06-18,555.0,1.6107238794928473,False,-0.04940346580623323,False
2024-06-19,Delhi,13.0,196.3,63.7,79.9,138.5,29.0,0.45,0.9,20.3,13.37,18.02,5.91,279.6,Good,2024-06-19,371.0,-1.6911684981711295,False,-0.017303215230897062,False
2024-06-20,Delhi,213.6,476.8,15.7,19.9,209.3,34.9,0.79,32.0,189.9,2.95,29.46,5.36,311.2,Severe,2024-06-20,106.0,-0.2770788078222956,False,-0.06574017048514169,False
2024-06-21,Delhi,9.0,530.8,89.0,144.1,181.1,9.8,3.01,31.9,118.8,8.77,8.24,1.47,234.1,Satisfactory,2024-06-21,130.0,-1.719365700371505,False,-0.04836119298616259,False
2024-06-22,Delhi,128.9,424.6,99.1,27.2,45.4,14.8,4.35,59.3,175.5,11.84,0.73,3.14,404.8,Moderate,2024-06-22,249.0,-0.8741545644152479,False,-0.08444024379822429,False
2024-06-23,Delhi,164.9,269.2,97.8,71.4,168.8,33.2,4.17,73.5,77.0,2.86,18.12,3.9,65.1,Very Poor,2024-06-23,455.0,-0.6203797446118678,False,-0.09999051228949996,False
2024-06-24,Delhi,34.8,125.2,119.5,121.0,193.2,20.8,8.3,48.6,184.0,8.81,2.46,3.03,262.5,Satisfactory,2024-06-24,375.0,-1.5374937461790825,False,-0.05138737791110293,False
2024-06-25,Delhi,266.1,103.1,89.9,141.4,14.7,6.3,5.45,40.7,14.6,0.01,21.3,6.09,25.8,Moderate,2024-06-25,176.0,0.09300947105763369,False,-0.03559656925298316,False
2024-06-26,Delhi,361.7,550.8,83.5,17.0,8.4,4.6,3.62,19.9,1.4,10.83,25.59,9.45,353.7,Moderate,2024-06-26,147.0,0.7669226036466091,False,-0.03772823267143566,False
2024-06-27,Delhi,478.4,278.0,178.6,15.2,187.8,33.2,1.15,85.2,97.4,1.2,14.43,7.05,294.4,Satisfactory,2024-06-27,42.0,1.5895759778425658,False,-0.06824540408635726,False
2024-06-28,Delhi,15.3,116.0,154.6,20.2,91.0,12.0,7.15,57.8,5.5,17.4,1.26,8.18,450.6,Severe,2024-06-28,163.0,-1.6749551069059134,False,-0.012992472348552386,False
2024-06-29,Delhi,11.9,509.9,110.2,92.5,164.6,24.7,9.95,29.7,188.7,7.88,18.79,6.72,59.4,Severe,2024-06-29,106.0,-1.6989227287762327,False,-0.008274032005679999,False
2024-06-30,Delhi,15.6,81.7,4.3,12.2,248.3,24.5,4.95,69.5,77.0,7.92,29.31,4.11,497.9,Very Poor,2024-06-30,19.0,-1.6728403167408854,False,-0.03610065842454857,False
2024-07-01,Delhi,328.3,191.7,142.5,111.8,12.5,49.8,8.41,88.9,29.2,10.86,0.43,7.3,213.5,Good,2024-07-01,11.0,0.5314759652734734,False,-0.09045854537654713,False
2024-07-02,Delhi,135.5,564.3,195.1,79.0,192.7,4.1,2.39,19.3,155.4,18.72,26.22,4.62,127.6,Poor,2024-07-02,66.0,-0.8276291807846282,False,-0.07660705218893615,False
2024-07-03,Delhi,247.9,415.7,43.8,20.3,206.4,11.9,8.51,1.9,175.8,6.49,26.94,8.64,56.8,Good,2024-07-03,20.0,-0.03528779895407519,False,-0.044381891698023423,False
2024-07-04,Delhi,388.7,343.1,37.5,21.9,205.2,15.6,4.07,10.9,48.4,12.58,14.62,3.7,64.0,Severe,2024-07-04,26.0,0.9572537184991441,False,-0.08260739179727955,False
2024-07-05,Delhi,482.6,223.0,161.9,19.3,175.9,15.4,7.39,80.4,47.9,17.62,29.76,8.05,263.1,Good,2024-07-05,19.0,1.6191830401529603,False,-0.07730555459522787,False
2024-07-06,Delhi,9.5,452.0,80.0,49.1,107.7,16.8,0.63,2.4,128.5,14.8,8.6,2.57,296.5,Poor,2024-07-06,55.0,-1.715841050096458,False,-0.05268127438305803,False
2024-07-07,Delhi,379.7,238.2,120.1,100.8,181.6,35.7,0.81,78.9,21.4,1.54,8.65,0.69,295.3,Severe,2024-07-07,122.0,0.893810013548299,False,-0.07543963445446,False
2024-07-08,Delhi,183.4,169.1,98.3,95.6,102.6,43.0,1.14,32.2,179.0,2.05,2.13,3.35,303.9,Moderate,2024-07-08,120.0,-0.48996768443513095,False,-0.09716929808321706,False
2024-07-09,Delhi,441.2,162.1,116.3,85.1,141.3,47.3,6.01,36.2,127.0,1.92,27.92,5.39,125.0,Satisfactory,2024-07-09,264.0,1.3273419973790732,False,-0.09736397852053097,False
2024-07-10,Delhi,185.7,155.3,87.6,137.3,45.1,10.1,5.5,54.8,123.7,4.62,20.07,1.85,486.6,Poor,,0.0,-0.47375429316991513,False,-0.09537570708108783,False
2024-07-11,Delhi,488.0,135.6,86.5,119.4,12.8,45.3,0.92,64.1,37.3,5.22,18.27,7.3,293.9,Very Poor,,0.0,1.6572492631234672,False,-0.07049964637304174,False
2024-07-12,Delhi,144.2,454.4,55.7,5.8,107.9,26.2,5.5,21.5,196.9,12.86,29.55,7.03,493.3,Severe,,0.0,-0.7663002659988115,False,-0.034931111391421577,False
2024-07-13,Delhi,473.0,294.8,87.3,131.2,150.8,12.4,4.93,73.9,173.6,12.19,15.8,6.01,217.7,Good,,0.0,1.5515097548720589,False,-0.09136804449320152,False
2024-07-14,Delhi,152.4,271.4,124.3,102.8,29.6,3.2,8.35,47.0,136.2,16.31,12.19,7.78,199.7,Moderate,,0.0,-0.7084960014880415,False,-0.12538469931120022,False
2024-07-15,Delhi,394.2,173.8,11.1,47.7,206.2,37.9,2.44,73.2,94.6,10.31,2.57,6.56,437.4,Satisfactory,,0.0,0.9960248715246605,False,-0.10513386737208519,False
2024-07-16,Delhi,244.2,547.0,193.5,43.7,114.5,6.1,6.04,45.7,168.9,0.63,1.83,2.08,484.8,Very Poor,2024-07-16,66.0,-0.0613702109894227,False,-0.0840968791023069,False
2024-07-17,Delhi,300.2,301.6,162.3,88.7,213.4,19.4,5.62,71.2,158.8,18.26,1.04,4.71,358.9,Poor,2024-07-17,113.0,0.333390619815835,False,-0.12599791745461852,False
2024-07-18,Delhi,35.9,581.2,191.4,61.3,97.8,29.0,8.47,44.0,109.1,8.56,27.67,5.92,143.5,Very Poor,2024-07-18,60.0,-1.5297395155739795,False,-0.05287598998687848,False
2024-07-19,Delhi,173.4,233.3,128.8,123.2,43.0,5.0,3.79,11.6,68.4,15.35,6.77,6.6,227.6,Moderate,2024-07-19,87.0,-0.5604606899360698,False,-0.10591480415955967,False
2024-07-20,Delhi,169.4,278.1,157.9,122.4,36.7,26.1,3.55,78.6,119.1,7.73,18.2,1.34,370.6,Poor,2024-07-20,68.0,-0.5886578921364454,False,-0.11825532995152171,False
2024-07-21,Delhi,231.4,501.2,138.8,15.7,135.6,28.2,5.42,4.2,139.9,19.71,26.6,8.34,19.5,Satisfactory,2024-07-21,70.0,-0.15160125803062433,False,-0.046892070050219115,False
2024-07-22,Delhi,34.6,263.1,45.6,57.5,149.0,20.9,6.24,58.4,184.7,6.15,5.06,5.83,163.8,Moderate,2024-07-22,25.0,-1.5389036062891015,False,-0.09064596779595024,False
2024-07-23,Delhi,11.9,290.1,30.4,43.1,191.6,49.8,8.87,10.3,79.3,3.66,22.7,1.03,280.1,Satisfactory,2024-07-23,33.0,-1.6989227287762327,False,-0.06736439278505502,False
2024-07-24,Delhi,421.3,359.1,106.7,6.8,28.5,46.3,0.62,82.1,26.2,17.66,7.97,0.96,97.0,Very Poor,,0.0,1.187060916432205,False,-0.056801790434654054,False
2024-07-25,Delhi,252.1,18.6,63.4,98.7,113.3,23.1,4.97,99.8,174.8,8.05,27.51,3.95,388.9,Satisfactory,,0.0,-0.005680736643680943,False,-0.07099863151007735,False
2024-07-26,Delhi,252.6,510.6,171.5,14.3,247.6,34.6,8.82,64.7,79.6,11.95,21.72,1.4,275.9,Good,,0.0,-0.002156086368634,False,-0.08906616520108296,False
2024-07-27,Delhi,426.6,152.9,153.2,102.3,32.8,38.3,7.03,48.5,133.9,12.2,0.81,1.5,409.6,Very Poor,,0.0,1.2244222093477026,False,-0.11883515042849047,False
2024-07-28,Delhi,134.5,188.8,113.8,63.6,199.9,28.2,4.85,62.7,47.6,1.74,16.24,7.47,335.6,Severe,,0.0,-0.8346784813347221,False,-0.1283018162016908,False
2024-07-29,Delhi,228.5,569.1,9.2,71.7,23.1,23.7,2.42,3.1,10.2,2.31,14.98,7.57,480.2,Severe,2024-07-29,14.0,-0.17204422962589666,False,-0.039668839880954376,False
2024-07-30,Delhi,98.8,94.0,131.9,41.7,207.0,11.6,7.63,29.0,23.9,7.96,21.66,2.52,61.7,Moderate,2024-07-30,65.0,-1.0863385109730739,False,-0.07095613199544848,False
2024-07-31,Delhi,426.5,319.9,158.7,144.0,94.9,33.9,1.21,90.7,101.7,7.42,8.63,0.64,435.8,Good,2024-07-31,99.0,1.2237172792926931,False,-0.05366184759917003,False
2024-08-01,Delhi,69.6,169.1,199.8,17.9,120.5,3.7,5.17,1.1,86.3,10.73,9.38,7.48,346.9,Poor,2024-08-01,9.0,-1.2921780870358155,False,-0.07347319909278255,False
2024-08-02,Delhi,261.4,127.2,55.1,94.7,236.5,29.6,3.26,16.0,72.1,1.24,29.23,1.17,440.2,Moderate,2024-08-02,16.0,0.059877758472192094,False,-0.0990540364657242,False
2024-08-03,Delhi,466.4,10.0,151.9,36.6,113.5,38.7,7.37,21.1,51.4,15.35,16.02,8.12,115.2,Satisfactory,2024-08-03,35.0,1.504984371241439,False,-0.06438910200849934,False
2024-08-04,Delhi,156.4,34.3,145.9,33.2,100.8,44.3,7.01,85.8,160.3,13.41,25.42,9.46,101.6,Very Poor,2024-08-04,102.0,-0.6802987992876659,False,-0.07431150030321854,False
2024-08-05,Delhi,260.6,155.9,17.5,137.6,148.7,26.2,6.09,1.4,49.1,7.98,3.13,2.54,396.4,Satisfactory,2024-08-05,17.0,0.0542383180321173,False,-0.07000853735777646,False
2024-08-06,Delhi,370.8,164.1,155.3,80.2,5.4,30.7,9.51,78.8,37.8,12.42,28.55,2.96,453.2,Good,2024-08-06,26.0,0.8310712386524637,False,-0.06786307835832361,False
2024-08-07,Delhi,481.2,70.3,75.6,144.0,159.5,17.8,0.25,76.6,7.2,6.5,10.78,1.78,345.6,Satisfactory,2024-08-07,12.0,1.6093140193828286,False,-0.019176367272618844,False
2024-08-08,Delhi,403.1,520.7,166.1,48.3,201.2,48.6,2.66,54.5,45.5,0.08,0.41,3.99,481.5,Severe,2024-08-08,13.0,1.0587636464204964,False,-0.07999818254856284,False
2024-08-09,Delhi,286.5,591.0,148.9,72.2,90.9,41.0,3.38,48.1,102.4,4.86,17.03,7.91,373.1,Poor,2024-08-09,41.0,0.23681520227954883,False,-0.10162547890765566,False
2024-08-10,Delhi,320.9,406.4,189.0,115.2,98.4,42.7,2.64,4.5,179.7,8.86,9.11,0.49,489.7,Moderate,2024-08-10,48.0,0.4793111412027784,False,-0.059786814049001435,False
2024-08-11,Delhi,38.2,492.3,186.6,109.6,209.1,42.5,0.98,4.3,37.3,18.98,16.72,3.59,101.5,Good,2024-08-11,48.0,-1.5135261243087637,False,-0.05022481373908372,False
2024-08-12,Delhi,490.8,539.5,59.3,60.8,103.6,7.4,6.1,99.7,80.8,1.97,22.36,7.72,361.8,Moderate,2024-08-12,57.0,1.6769873046637302,False,-0.05408657679140927,False
2024-08-13,Delhi,90.3,268.1,20.7,109.8,89.1,40.9,5.87,36.2,39.0,9.91,13.4,0.92,431.5,Severe,2024-08-13,59.0,-1.1462575656488718,False,-0.10383264449517404,False
2024-08-14,Delhi,464.8,580.4,155.8,25.6,205.5,45.6,5.27,2.4,9.5,4.45,27.08,6.33,271.6,Satisfactory,2024-08-14,52.0,1.4937054903612892,False,-0.03568562917710694,False
2024-08-15,Delhi,257.4,398.2,155.8,83.5,16.3,2.5,7.32,93.6,126.2,11.6,7.66,5.58,408.1,Severe,2024-08-15,81.0,0.03168055627181654,False,-0.10568693728944062,False
2024-08-16,Delhi,42.3,39.8,181.5,43.7,11.3,16.1,3.25,78.8,139.0,19.11,21.73,5.43,111.7,Satisfactory,2024-08-16,144.0,-1.4846239920533784,False,-0.0630338293907835,False
2024-08-17,Delhi,244.1,65.1,89.5,132.2,217.5,32.0,6.31,91.8,157.7,2.7,23.64,0.38,125.1,Very Poor,2024-08-17,85.0,-0.06207514104443204,False,-0.07533771482185736,False
2024-08-18,Delhi,330.2,139.7,13.6,2.3,2.7,19.7,8.05,86.4,125.1,8.41,5.16,6.05,448.7,Poor,2024-08-18,47.0,0.5448696363186516,False,-0.051443972153527806,False
2024-08-19,Delhi,118.8,463.9,85.1,132.6,135.3,48.0,3.63,11.3,34.9,12.86,14.17,3.2,392.5,Moderate,2024-08-19,68.0,-0.9453524999711961,False,-0.07655602941980777,False
2024-08-20,Delhi,395.2,139.4,127.7,2.3,30.9,47.5,1.53,15.5,137.3,1.95,22.58,0.33,41.1,Very Poor,2024-08-20,73.0,1.0030741720747542,False,-0.04639500249605466,False
2024-08-21,Delhi,393.3,403.1,148.8,124.1,163.0,3.5,0.44,45.4,186.7,17.98,3.7,1.11,396.7,Severe,2024-08-21,66.0,0.9896805010295762,False,-0.07392072587999898,False
2024-08-22,Delhi,199.3,499.2,100.4,30.9,82.4,35.1,0.41,38.4,62.4,16.47,24.65,9.24,406.2,Poor,2024-08-22,8.0,-0.3778838056886381,False,-0.08848120357201933,False
2024-08-23,Delhi,216.5,468.4,179.8,138.0,60.3,17.0,4.23,83.7,153.8,12.79,6.84,0.42,25.1,Satisfactory,2024-08-23,18.0,-0.2566358362270233,False,-0.07595576556557931,False
2024-08-24,Delhi,311.5,521.6,100.0,46.8,247.2,47.3,0.38,34.9,106.9,16.88,17.68,0.25,12.4,Poor,2024-08-24,32.0,0.41304771603189605,False,-0.062346356565764705,False
2024-08-25,Delhi,274.2,438.2,171.9,93.0,195.5,15.3,0.1,2.2,149.3,3.3,18.44,1.74,495.9,Poor,2024-08-25,61.0,0.15010880551339392,False,-0.03904375726700249,False
2024-08-26,Delhi,127.3,111.5,40.6,101.0,55.9,46.4,3.17,38.7,166.3,2.91,19.2,3.49,105.3,Severe,2024-08-26,45.0,-0.8854334452953981,False,-0.09651928837852963,False
2024-08-27,Delhi,371.8,347.1,68.0,36.9,184.1,30.5,0.63,69.9,27.0,0.58,20.56,2.73,293.1,Satisfactory,2024-08-27,22.0,0.8381205392025576,False,-0.0944304835171168,False
